Date,Open_T0,High_T0,Low_T0,Close_T0,AdjClose_T0,IncClose_T10,Increase,Volume_T0,Day,Month,Week,Open_S1,High_S1,Low_S1,Close_S1,AdjClose_S1,Volume_S1,Open_S2,High_S2,Low_S2,Close_S2,AdjClose_S2,Volume_S2,Open_S3,High_S3,Low_S3,Close_S3,AdjClose_S3,Volume_S3,Open_C1,High_C1,Low_C1,Close_C1,AdjClose_C1,Volume_C1,Open_C2,High_C2,Low_C2,Close_C2,AdjClose_C2,Volume_C2,Open_C3,High_C3,Low_C3,Close_C3,AdjClose_C3,Volume_C3
2018-01-22,716.458008,720.650024,712.028015,716.64801,686.162415,0.9989364521,0,3784600,Tue,1,4,419,424.200012,418.649994,421.549988,421.549988,156097,890,912,887.099976,909.75,897.512817,1495629,320.171997,325.54599,318.299011,323.410004,298.168274,69229,283,283.5,276.600006,278.649994,264.520111,2143377,263.700012,266.700012,261.200012,263.75,263.75,6732312,93.349998,93.449997,91.599998,92.449997,90.998657,4967870
2018-01-23,716.458008,749.898987,716.458008,742.895996,711.293762,1.03662605,1,8435533,Wed,1,4,422.100006,422.100006,414.75,418.049988,418.049988,365515,910.700012,914.700012,898.299988,905.700012,893.517273,1747166,326.009003,326.338989,319.907013,324.158997,298.858826,149692,279.350006,299.299988,277.049988,294.049988,279.139221,8672380,264,294.299988,263.799988,290.75,290.75,36250757,92.650002,98.400002,92.650002,96.849998,95.32959,22670874
2018-01-24,743.611023,743.705994,721.36499,726.080994,695.194092,0.9773656042,0,5179951,Thu,1,4,417.75,417.75,402.5,403.600006,403.600006,765278,905.700012,909.25,881,886.900024,874.970154,1109233,322.35199,323.210999,317.661011,320.987,295.934387,77260,292.350006,296,287.049988,288.649994,274.013031,4037279,289.899994,289.899994,273.200012,276.5,276.5,11937496,95.800003,96.400002,93.849998,94.150002,92.671974,7800926
2018-01-25,728.843994,736.560974,722.413025,732.796997,701.624451,1.009249661,1,8814273,Fri,1,4,402.25,408,399,400.200012,400.200012,559942,882,905.299988,876.75,884.099976,872.207825,3104669,321.009003,323.278015,315.458008,316.713013,291.993988,234353,292.350006,297,288.100006,290.799988,276.053986,7330584,275.549988,283.549988,267.549988,280.200012,280.200012,19512587,94.099998,96.349998,93.300003,93.949997,92.475113,19732610
2018-01-29,734.559998,754.377014,733.75,746.135986,714.395996,1.018202843,1,6830861,Mon,1,5,401.149994,406,398.049988,399.299988,399.299988,335015,887.400024,901.5,880.5,896.200012,884.145081,1151570,316.229004,320.062012,316.229004,317.593994,292.806213,492811,291,300.450012,291,293.450012,278.569641,4673841,282,282.799988,264.25,266.049988,266.049988,15891835,94.300003,95.449997,91.400002,91.849998,90.408081,7819606
2018-01-30,743.705994,746.849976,734.797974,739.18103,707.736877,0.9906787018,0,6317983,Tue,1,5,399.100006,402.200012,395.299988,396.200012,396.200012,407917,899.25,911.599976,878.349976,884.150024,872.257202,2101888,319.401001,319.401001,312.968994,314.819,290.247803,61198,292.899994,292.899994,287.75,289.100006,274.440186,2152791,267.049988,274.350006,263.899994,268.350006,268.350006,13236861,91.75,92.949997,90.75,91.099998,89.669853,8525052
2018-01-31,735.5,747.900024,701.700012,705.049988,675.057739,0.9538258686,0,12958902,Wed,1,5,396.200012,401,395.75,399.25,399.25,348600,883,884.950012,859.400024,869.549988,857.853577,1431670,314.554993,317.748993,312.35199,316.515015,291.811462,48242,289,294,281.100006,289.950012,275.247101,6604621,270,274,264.25,266.450012,266.450012,11086304,90.449997,91.349998,87.599998,88.900002,87.504395,13643595
2018-02-01,708,712.75,681.599976,696.75,667.11084,0.9882278021,0,7403931,Mon,2,5,401,403.850006,391.049988,394.649994,394.649994,551822,877.5,879.099976,812.75,831,819.822083,6097492,316.515015,319.445007,310.809998,316.471008,291.770874,140648,296,306.799988,285.399994,302.649994,287.303101,8031105,266.5,271.899994,253.050003,265.950012,265.950012,9365791,89.5,90.949997,86.099998,89.349998,87.947327,13593547
2018-02-02,692,693,666.049988,670.450012,641.929626,0.9622533362,0,6500926,Tue,2,5,391,397.25,381.649994,384.049988,384.049988,649423,810,849.75,784.150024,822.200012,811.140503,8088986,316.471008,316.471008,300.015991,304.002991,280.27597,140376,298.75,314.350006,293.25,299,283.838196,12354843,260,264.399994,245.5,250.550003,250.550003,14345960,87.800003,87.800003,82,83.599998,82.287598,13852493
2018-02-05,661,674.5,650.5,664.049988,635.801819,0.9904541369,0,4698722,Wed,2,6,381.649994,398.399994,380.450012,396.049988,396.049988,723112,810,816.75,795.200012,802.299988,791.508118,3079541,300.897003,310.589996,289.266998,306.97699,283.017853,166482,295,299.950012,282.850006,291.25,276.481201,6863987,239,262.149994,235.100006,259.549988,259.549988,13957982,81,86,78.650002,84.800003,83.468758,11446302
2018-02-06,641,679,632.549988,664.5,636.232727,1.000677678,1,6704557,Thu,2,6,368,379.600006,357,374.450012,374.450012,2009877,765,788.400024,752.700012,782.650024,772.122498,3188895,303.893005,307.946014,290.235992,300.875,277.39212,218782,278.850006,289.299988,265.600006,283.200012,268.839386,8006195,238,261.700012,236.25,253.899994,253.899994,16272624,78,84.75,77.050003,83.949997,82.632095,20127433
2018-02-07,668,682.200012,657,661.799988,633.647583,0.9959367765,0,6789521,Fri,2,6,388,388,375.299988,377.5,377.5,1890021,785,801,780,783.650024,773.109009,2686877,308.36499,310.016998,298.71701,300.037994,276.620453,123345,287.899994,294.399994,284.350006,290,275.294586,9691897,257,268.75,250.100006,252.649994,252.649994,9109437,85,86.199997,82.449997,82.849998,81.54937,9171593
2018-02-08,660.049988,677,654,671.450012,642.887085,1.014581481,1,5845590,Mon,2,6,381,381,372.700012,374.850006,374.850006,1041768,785.099976,808.900024,780.799988,800.75,789.979004,2219546,303.100006,313.255005,300.214996,312.175995,287.811096,1440030,290,308.399994,290,304.200012,288.774536,8028713,253.899994,272.899994,248,266.299988,266.299988,16036869,83.400002,86.75,83.199997,86,84.649918,10365411
2018-02-09,663.700012,690,660.150024,685.299988,656.147888,1.020626965,1,9140288,Tue,2,6,370,373.100006,368.5,369.200012,369.200012,614888,790.099976,804,783.049988,796.799988,786.082092,1564899,308.826996,310.523987,297.087006,309.003998,284.886658,535305,295.75,311.850006,295.149994,309.350006,293.663422,6726146,255.350006,276.399994,255.350006,272.649994,272.649994,15474462,84.550003,94.449997,84.099998,93.949997,92.475113,44334778
2018-02-12,716,716.900024,697.400024,713.099976,682.765259,1.040566159,1,12036307,Wed,2,7,372,376.25,370.350006,372.450012,372.450012,469444,803,812.799988,796.549988,809.049988,798.167297,2067452,314.994995,316.756989,307.020996,315.083008,290.491211,70092,312,315.700012,309.25,310.75,294.992401,4120075,279.5,279.5,272.600006,274.100006,274.100006,7007854,95.349998,98.300003,94.900002,95.349998,93.853134,28901756
2018-02-14,719.299988,720.5,704.549988,708,677.882263,0.9928481613,0,4885951,Thu,2,7,373.899994,382.399994,371.200012,376.850006,376.850006,600577,814,825.900024,809.099976,813.700012,802.754822,2154852,317.197998,317.924988,311.029999,313.674011,289.192169,64140,313.799988,314.450012,308.149994,309.549988,293.853241,3992497,276.100006,278.5,267,270.049988,270.049988,6400186,96.699997,97.650002,93.300003,93.550003,92.081398,17516122
2018-02-15,711.349976,719.150024,697.25,700.549988,670.749146,0.9894773842,0,5131245,Fri,2,7,379,382.399994,373.850006,376.149994,376.149994,585612,822.700012,823.299988,800,814.849976,803.889282,2225089,314.554993,319.819,313.674011,316.822998,292.095398,104112,311.25,314.25,305.549988,307.799988,292.191956,3695342,270.25,277.399994,262.399994,265.350006,265.350006,9064245,94.25,96.099998,91.449997,92.300003,90.851021,15883683
2018-02-16,708,709.5,683.599976,689.75,660.408569,0.9845835584,0,5012760,Mon,2,7,377.25,379.399994,368.299988,370.549988,370.549988,500663,820,826.900024,798.650024,803.200012,792.396057,1698333,318.122986,320.084015,310.634003,315.941986,291.283142,114944,310.100006,313.75,306.350006,312.399994,296.558685,5742059,268.200012,270.25,246.5,251.5,251.5,13825697,93,93.800003,87.849998,88.400002,87.012245,14791218
2018-02-19,693.400024,693.400024,639,648.849976,621.248413,0.9407031185,0,17658708,Tue,2,8,371.950012,374,363.5,367.75,367.75,431513,805,809,790,803.950012,793.135986,1699508,317.197998,317.704987,309.268005,312.484009,288.095062,58288,313.799988,313.799988,293.049988,302.700012,287.350555,6238413,254.25,254.800003,242.699997,250,250,10383315,88.5,88.699997,85.550003,87.300003,85.929512,10594319
2018-02-20,654.799988,661.5,648.150024,651.299988,623.594238,1.00377593,1,10214478,Wed,2,8,370,370.700012,366.5,368.899994,368.899994,228993,803.950012,837.900024,797.650024,832.25,821.055298,3881439,313.035004,314.489014,308.562988,310.876007,286.612579,62138,303.200012,309.450012,300.5,305.600006,290.103546,4940505,250.949997,255.800003,246.050003,252,252,10140175,87.949997,89.349998,86.25,86.5,85.142067,13426339
2018-02-21,654.900024,655.549988,633,640.950012,613.684509,0.9841087422,0,10307539,Thu,2,8,370.299988,374,363,364.350006,364.350006,454904,837.950012,841.5,818.75,822.900024,811.831116,2067029,310.016998,312.70401,306.625,308.894012,284.785248,87436,307.200012,308.149994,295,298.299988,283.173676,5947856,254.149994,254.800003,243.050003,247.300003,247.300003,8618601,86.900002,87.449997,83.349998,84.150002,82.828964,11068826
2018-02-22,640.349976,647.799988,632.849976,637.549988,610.429138,0.9946953367,0,8950631,Fri,2,8,364,364,357.899994,358.549988,358.549988,451987,825,836,814.049988,817.5,806.503723,3244314,306.029999,310.368988,305.061005,307.308014,283.323029,64253,299.299988,301.75,295,297.700012,282.604156,11882391,246,252.199997,243.600006,250.25,250.25,9863538,83.5,85.300003,82.949997,83.900002,82.582886,14241257
2018-02-23,640.849976,686.400024,639,677.75,648.919067,1.063053898,1,21866214,Mon,2,8,357.549988,364.5,357.549988,360.450012,360.450012,486548,822.200012,823.599976,810.25,814.200012,803.248047,2446637,304.421997,312.264008,304.421997,311.25,286.957367,36118,299,307.799988,298.549988,306.950012,291.385101,4641724,251,266,250.300003,265,265,13491018,84.699997,87.599998,84.099998,87.050003,85.683441,17567924
2018-02-26,680,692.650024,673.200012,680.200012,651.264832,1.00361492,1,9199775,Tue,2,9,362,373.5,362,372.049988,372.049988,611335,819.950012,823.349976,805,819.700012,808.674133,2438241,314.907013,317.109985,312.065002,313.36499,288.907288,53662,310.75,316.899994,308.450012,316.100006,300.071106,5314911,267.899994,270.700012,264.600006,267.450012,267.450012,7464313,87.599998,89.900002,85.849998,86.5,85.142067,19196570
2018-02-27,681.400024,686.900024,669.200012,671.75,643.174316,0.9875771658,0,6805376,Wed,2,9,375,376.799988,370.549988,372.850006,372.850006,365754,825,835.700012,819.25,822.599976,811.535034,2089446,314.554993,315.17099,306.18399,310.281006,286.063995,69007,319,320.450012,314.25,318.100006,301.969696,6081243,267.450012,269.950012,263.049988,264.049988,264.049988,5409534,87.050003,87.300003,83.650002,84.25,82.927391,14511936
2018-02-28,663.849976,675,660,671.599976,643.03064,0.9997766669,0,7112650,Mon,2,9,369,373.5,367.049988,370.200012,370.200012,357224,819.799988,825.900024,810.400024,816.150024,805.171875,1583674,307.087006,312.769989,307.087006,311.007996,286.734253,51762,313.299988,315.5,310.350006,312.200012,296.368866,6391843,261,262.200012,252.899994,254.399994,254.399994,9436525,83.400002,83.849998,82,83.199997,81.893875,13081341
2018-03-01,671.349976,685,670.049988,675.049988,646.333862,1.005137004,1,7128399,Tue,3,9,367.899994,376.25,367.899994,370.850006,370.850006,593743,814,822.299988,808,810.200012,799.30188,975986,309.268005,311.867004,306.713013,307.967987,283.931519,39080,315,317.799988,303,305.5,290.008606,6417443,252.5,258.200012,246,248.850006,248.850006,6401382,83.199997,84.849998,80.650002,80.900002,79.629982,12875529
2018-03-05,669.25,669.299988,651.799988,655.900024,627.998535,0.9716317838,0,9785466,Wed,3,10,370.850006,370.850006,351,352.149994,352.149994,888581,810,814.849976,801,808.900024,798.019348,1262568,308.386993,308.386993,296.492004,297.636993,274.40683,129794,299.399994,300.100006,289,291.649994,276.860901,9282086,246.25,246.25,228.899994,238.050003,238.050003,19294475,79.300003,79.5,76.050003,78.050003,76.82473,30548637
2018-03-06,664.849976,674,656.549988,659.75,631.684753,1.00586976,1,8414960,Thu,3,10,356.950012,358,345,346.600006,346.600006,786916,812.5,823.200012,799.049988,807.650024,796.786194,1358775,305.721985,305.721985,295.170013,296.60199,273.452606,102001,298.700012,301.899994,292.100006,293.5,278.617096,9755916,242.25,248.350006,231.550003,233.649994,233.649994,15121389,79.400002,80.75,74.800003,75.75,74.560829,21766297
2018-03-07,657,661.400024,644.650024,647.700012,620.1474,0.9817355241,0,5130577,Fri,3,10,345,354.899994,342.899994,348,348,844076,806,820.099976,800.200012,814.849976,803.889282,1826249,297.372986,299.928009,295.170013,298.276001,274.995941,77755,293,293.799988,286.149994,289.5,274.819946,7208335,232,236.699997,228,231.850006,231.850006,14250354,75.400002,75.849998,73.050003,73.75,72.592224,15117029
2018-03-08,656.900024,660.950012,632.700012,635.900024,608.849365,0.9817817079,0,7126105,Mon,3,10,350.549988,351.799988,341.75,345.899994,345.899994,471093,820,822.299988,808.049988,817.700012,806.70105,1109489,301.403992,306.140015,294.046997,305.105011,281.291962,69018,294,296.299988,284.200012,289.25,274.582581,5748695,235.399994,237.399994,222.850006,234.699997,234.699997,12164822,74.400002,75.5,72.199997,74.300003,73.133598,10458364
2018-03-09,640.049988,646.75,601.5,606.75,580.939392,0.954159423,0,18096367,Tue,3,10,345,348.700012,340.649994,341.700012,341.700012,487081,820,827.599976,815.5,819.099976,808.082153,1061685,309.201996,309.201996,300.059998,302.682007,279.058075,65525,291,294.200012,284.700012,291.950012,277.145721,8084115,237.5,237.5,220.550003,222.25,222.25,16358023,74.599998,75.75,69.099998,69.5,68.408943,30055967
2018-03-12,614.450012,626.400024,606.400024,622.900024,596.402344,1.026617262,1,12193581,Wed,3,11,344.549988,353.049988,340.649994,352.200012,352.200012,522985,824,831.599976,822.400024,829.099976,817.947632,1033715,302.70401,305.721985,299.79599,304.355988,280.60141,28328,295.200012,299.899994,291.799988,297.850006,282.746521,4186325,224.800003,232.75,221.100006,230.399994,230.399994,12273881,70.75,72.75,69.199997,72.349998,71.214203,19443718
2018-03-13,623,633.200012,614.349976,628.849976,602.099243,1.009552018,1,10490405,Thu,3,11,351.950012,356.350006,350.049988,353.75,353.75,391607,836,860,830,851.950012,840.490295,2754435,302.967987,307.506012,301.954987,304.091003,280.357117,71671,298.799988,304.600006,295.799988,303.5,288.110016,4161207,230.649994,236.100006,227.149994,229.899994,229.899994,9704491,72.449997,74.400002,71.150002,72.599998,71.460281,13828988
2018-03-14,624,630.900024,618.599976,620.549988,594.152344,0.9868013225,0,8655181,Fri,3,11,352.850006,354.950012,349.799988,354.149994,354.149994,269680,851,867.849976,849.950012,865,853.364746,1889040,303.760986,306.096008,301.713013,303.980988,280.255676,42102,300.200012,303.799988,298.200012,300.450012,285.214691,3032723,227.300003,232.800003,227.199997,230.25,230.25,6233404,72,73.650002,71.400002,72.650002,71.509499,11617713
2018-03-15,620,622.599976,609.599976,611.75,585.726624,0.9858190506,0,7510951,Mon,3,11,355,358.399994,351.299988,353.049988,353.049988,2625555,864.900024,875.75,860,872.5,860.763855,2486538,304.862,305.787994,299.575989,300.743011,277.270447,86914,299.799988,300.950012,294.100006,295.149994,280.183411,3721114,230.300003,234,229,230.699997,230.699997,6442807,72,76.349998,72,75.300003,74.117897,15288023
2018-03-16,611.75,613.900024,594.400024,600.200012,574.66803,0.9811197581,0,11739582,Tue,3,11,352.899994,352.899994,339,340.100006,340.100006,707153,879,883.400024,862.099976,879.25,867.423096,2538310,300.897003,303.276001,297.460999,300.037994,276.620453,73385,295,295,288.799988,290.25,275.531891,7106321,230,232.199997,224.050003,226.199997,226.199997,7506230,74.949997,76.150002,72.550003,72.849998,71.706352,11625680
2018-03-19,600,601.900024,572.849976,574.950012,550.492126,0.9579306906,0,12542317,Wed,3,12,341.899994,342.450012,332.549988,335.75,335.75,559922,879.700012,891.849976,864,869,857.310974,2536517,298.673004,300.479004,292.196991,293.364014,270.467346,58581,290.25,290.25,280.049988,283.600006,269.219116,3716523,227,227.300003,217.800003,220.949997,220.949997,8793211,73,73,67.550003,68.900002,67.818367,22155007
2018-03-20,571,600.900024,568.450012,593,567.774231,1.031394013,1,17645035,Thu,3,12,335.75,340.399994,333.399994,339.25,339.25,366544,867,880,860.099976,871.75,860.023926,1985478,292.527008,298.231995,290.015991,296.690002,273.533722,83080,280.100006,288.75,279.649994,285.5,271.022797,5586853,217.899994,236.199997,217.600006,233.550003,233.550003,21033261,68,72.5,67.849998,72.25,71.115776,24587743
2018-03-21,598.950012,601.700012,580.5,582.25,557.481567,0.9818718381,0,11939451,Fri,3,12,340,342.299988,332.600006,333.899994,333.899994,494549,875,884.700012,869.599976,872.25,860.517212,1859947,296.492004,299.553986,293.871002,294.641998,271.645599,29302,288.75,291.299988,285.25,288.399994,273.775696,3943743,234.75,236.199997,229.300003,230.600006,230.600006,10401329,72.949997,73.949997,71.349998,72.150002,71.017349,15705185
2018-03-22,582.700012,587.450012,572,580.900024,556.189026,0.9976814495,0,11486245,Mon,3,12,339.799988,339.899994,335,338.200012,338.200012,481307,873,892,872.25,887.549988,875.611389,3186401,294.730011,296.712006,291.843994,292.901001,270.040466,51417,288,290.899994,284.850006,286,271.497437,3731255,231.699997,231.699997,223.050003,224.899994,224.899994,7558038,72.449997,74,71.650002,73.699997,72.543007,13462988
2018-03-23,560.049988,568.799988,553.5,566.5,542.40155,0.9752108394,0,14133550,Tue,3,12,331,335,330.100006,331.100006,331.100006,496525,874.099976,900,872.849976,895.049988,883.010559,4132765,290.765015,295.059998,288.010986,293.893005,270.955048,45318,279.899994,288.100006,276.350006,286,271.497437,6571245,218,218.699997,205.199997,213.75,213.75,19683008,71.199997,71.199997,67.150002,68.699997,67.621506,29849099
